postcode,Lat_precise,Long_precise
2580,-34.3961343,149.8192274
2580,-34.6184803,149.7934475
2580,-34.8260165,149.6982547
2580,-34.6872847,149.8594
2580,-34.6156019,149.621862
2580,-34.2395,149.884
2580,-34.2395374,149.8843659
2580,-35.0255654,149.9103687
2580,-34.2891614,149.9760915
2580,-34.5942259,149.6597766
2580,-34.4099999,149.71
2580,-34.2696552,149.7462031
2580,-34.7971566,149.6014865
2581,-34.921802,149.2427615
2581,-34.4851447,149.0858804
2581,-34.6086922,149.1912484
2581,-34.6456908,149.0376792
2581,-34.7951202,149.4939942
2581,-34.7057762,149.135033
2581,-34.9187202,149.4282002
2581,-34.7664116,149.3537656
2581,-34.7436302,149.2000019
2581,-34.783333,149.266667
2581,-34.5988302,149.3774936
2581,-34.8549705,149.1404951
2581,-35.0859497,149.4030242
2581,-34.8558195,149.3221352
2581,-34.6704639,149.2788118
2581,-34.7731635,149.1669748
2581,-34.7796,149.38
2581,-34.8888438,149.4705082
2582,-34.7710566,148.9227788
2582,-34.8302216,148.5168923
2582,-34.9602245,148.8765769
2582,-34.8032213,148.632257
2582,-34.7605673,148.82395
2582,-34.9394218,148.5453984
2582,-35.0378457,148.8672671
2582,-34.9751,148.976
2582,-34.8854544,148.8511556
2582,-34.7359,148.733
2582,-35.078545,148.9614731
2582,-34.7939997,149.0830108
2582,-34.6262698,148.7849424
2582,-34.6849537,148.866551
2582,-34.8761785,148.9858426
2582,-34.8809471,148.9500568
2582,-35.1540719,148.9062026
2582,-34.9729427,149.0228616
2582,-34.9011604,148.512849
2582,-35.0066,149.099
2582,-35.0551899,148.7710457
2582,-34.6351,148.785
2582,-35.1619847,148.6862284
2582,-34.8698748,148.7177474
2582,-34.8261106,148.9143182
2582,-34.9816248,149.1946165
2583,-34.0807676,149.221187
2583,-34.3262217,149.3807296
2583,-34.131369,149.1985819
2583,-34.4563276,149.4603013
2583,-34.4806453,149.5260339
2583,-34.228722,149.2599759
2583,-34.4646746,149.4743822
2583,-34.211954,149.5332741
2583,-34.5096836,149.3771246
2583,-34.5305099,149.387921
2583,-33.966712,149.101463
2583,-34.1342463,149.5945665
2583,-34.1695274,149.3418912
2583,40.6262044,-75.8524214
2583,-34.540757,149.458088
2583,-34.3546247,149.539034
2583,-34.2161349,149.4760485
2583,-34.4629,149.32
2583,-34.084934,149.1512763
2583,-34.3637085,149.1666158
2583,-34.1272289,149.4123017
2583,-34.5173,149.515
2583,-34.3810962,148.977241
2583,-34.26,149.51
2583,-34.5299807,149.5047395
2583,-34.004231,149.3127913
2583,-34.5210864,149.2847641
2584,-34.6796688,148.6687118
2584,-34.727,148.659
2585,-34.6006042,148.5315297
2586,-34.439287,148.7225847
2586,-34.2784664,148.8450696
2586,-34.3024999,148.7520691
2586,-34.1520905,148.6494108
2586,-34.2679898,148.7530391
2586,-34.3034765,148.518431
2586,-34.207896,149.0446362
2586,-34.4965823,148.8712058
2586,-34.2287999,149.0475049
2587,-34.5493444,148.3678102
2587,-34.6378,148.283
2587,-34.5565573,148.4398087
2587,-34.5369899,148.32563
2587,-34.5537055,148.3651795
2587,-34.5526886,148.3666988
2587,-34.4119888,148.3132336
2587,-34.623725,148.4198326
2587,-34.5694095,148.3339038
2587,-34.5049061,148.235576
2587,-34.4023513,148.327441
2587,-34.425,148.242
2588,-34.5677,148.172
2588,-34.522128,148.1209694
2590,-34.766667,147.85
2590,-34.641667,148.025
2590,-34.816667,147.75
2594,-34.0904,148.051
2594,-34.3808,148.411
2594,-34.3968427,148.0786448
2594,-34.1178472,147.8697515
2594,-34.1328003,148.3057432
2594,-34.2891089,148.2462596
2594,-34.0883498,148.0992716
2594,-34.2392778,148.216348
2594,-34.314922,148.1131435
2594,-34.3363765,147.91377
2594,-34.2049854,148.3307601
2594,-34.1858747,148.2370004
2594,-34.1864716,148.0068368
2594,-34.1951207,147.9015386
2594,-34.3682,148.025
2594,-34.3,148.3
2600,-35.307778,149.134444
2600,-35.3075699,149.1099161
2600,-35.3081,149.124
2600,-35.316,149.107
2600,-35.3176334,149.0975837
2600,-35.303194,149.161688
2600,-35.3002,149.204
2600,-35.344592,149.200009
2600,-35.34839,149.1975129
2600,-35.3,149.133333
2600,-35.3082237,149.1243923
2600,-35.296944,149.150278
2600,-35.2966,149.149
2600,-35.305092,149.098098
2601,-35.279444,149.119444
2601,-35.2748358,149.1142344
2601,-35.2809368,149.1300092
2601,-35.2804061,149.1325496
2602,-35.262778,149.144167
2602,-35.2525,149.139722
2602,-35.244167,149.145
2602,-35.248056,149.162778
2602,-35.25,149.129167
2602,-35.262778,149.144167
2602,-35.259167,149.121111
2602,-35.238333,149.153333
2603,-35.318056,149.125
2603,-35.324722,149.137222
2603,-35.3182622,149.1330477
2603,-35.3339729,149.124268
2604,-35.3152065,149.1507824
2604,-35.315556,149.144167
2604,-35.3325,149.153333
2605,-35.325,149.077778
2605,-35.342,149.108
2605,-35.333,149.094
2606,-35.351111,149.077778
2606,-35.342,149.076
2606,-35.351111,149.077778
2606,-35.3525,149.108611
2606,-35.349444,149.090278
2606,-35.3494,149.09
2606,-35.349444,149.090278
2606,-35.3490795,149.0898262
2607,-35.377222,149.105278
2607,-35.3675,149.111389
2607,-35.365,149.094444
2607,-35.362,149.085
2607,-35.372778,149.087222
2608,-35.2812438,149.1308292
2609,-35.3052,149.193
2609,-35.3052327,149.1933934
2609,-35.329,149.174
2609,-35.2736652,149.2190324
2609,-35.306389,149.18
2609,-35.346389,149.177778
2610,-35.2809,149.13
2610,-35.2809,149.13
2611,-35.5731418,148.7089808
2611,-35.393561,148.7484515
2611,-35.357,149.04
2611,-35.6531432,148.700445
2611,-35.3189,149.045
2611,-35.5731418,148.7089808
2611,-35.3031,149.024
2611,-35.337,149.035
2611,-35.361,149.057
2611,-35.336,149.045
2611,0,0
2611,-35.3161616,149.0104742
2611,-35.3705708,148.8987028
2611,-35.348,149.038
2611,-35.349,149.05
2611,-35.5731418,148.7089808
2611,-35.212,148.925
2611,-35.3053823,148.8919756
2611,-35.297,148.923
2611,-35.353,149.063
2611,-35.338,149.059
2611,-35.3410156,149.0525253
2611,-35.5731418,148.7089808
2611,-35.317,149.033
2612,-35.271944,149.135556
2612,-35.2792021,149.1414924
2612,-35.283333,149.141667
2612,-35.268611,149.124167
2614,-35.258333,149.08
2614,-35.259722,149.063889
2614,-35.244,149.038
2614,-35.2533114,149.0707748
2614,-35.250833,149.064722
2614,-35.238333,149.049167
2614,-35.234722,149.038333
2614,-35.25,149.049
2615,-35.2,149.037
2615,-35.195556,149.02
2615,-35.225833,149.049444
2615,-35.2025,149.050278
2615,-35.1925,149.050556
2615,-35.232222,149.027222
2615,-35.224167,149.015278
2615,-35.2227593,149.0206644
2615,-35.2225,149.02
2615,-35.217222,149.031389
2615,-35.210833,149.015278
2615,-35.2139,149.006
2615,-35.208333,149.054167
2615,-35.198889,149.065278
2615,-35.2324,148.994
2616,-35.2218989,149.0353134
2617,-35.228161,149.092696
2617,-35.237,149.065
2617,-35.242,149.077
2617,-35.211667,149.067778
2617,-35.211944,149.097222
2617,-35.221,149.106
2617,-35.225,149.088056
2617,-35.2175,149.076111
2617,-35.23843,149.0842616
2618,-35.1679431,149.0616656
2618,-35.0591943,149.087004
2618,-35.1530342,149.0070552
2619,-35.3831348,149.2017971
2620,-35.3413,149.21
2620,-35.3381,149.315
2620,-35.55,149.216667
2620,-35.365331,149.337142
2620,-35.639168,149.1263457
2620,-35.34832,149.21609
2620,-35.3587354,149.2426346
2620,-35.4,149.183333
2620,-35.433333,149.216667
2620,-35.361111,149.254444
2620,-35.0291599,149.2664419
2620,-35.387,149.17
2620,-35.366667,149.233333
2620,-35.3413,149.21
2620,-35.3027437,149.2517694
2620,-35.360311,149.20739
2620,-35.7408986,149.1831282
2620,-35.341,149.229
2620,-35.3413,149.21
2620,-35.3530392,149.230896
2620,-35.3498,149.232
2620,-35.345278,149.246111
2620,-35.3566212,149.2046695
2620,-35.338,149.262
2620,-35.506944,149.168056
2620,-35.1645856,149.2539109
2620,-35.516667,149.066667
2620,-35.6022361,149.1070983
2620,-35.3379746,149.2621312
2620,-35.7543248,149.2806992
2620,-35.6332879,149.0667829
2620,-35.412375,149.1637313
2620,-35.5644615,149.2994956
2620,-35.258333,149.306944
2620,-35.588344,149.1709232
2620,-35.3413,149.21
2620,-35.4013629,149.3035356
2621,-35.7417493,149.408059
2621,-35.25,149.45
2621,-35.1799609,149.3109945
2621,-35.4217457,149.4929616
2621,-35.4110068,149.4435669
2621,-35.4758815,149.3810254
2621,-35.4573594,149.4958406
2622,-35.6218367,149.8114842
2622,-35.6218367,149.8114842
2622,-35.3397318,149.9396096
2622,-35.5895083,149.6629355
2622,-35.5559663,149.6593866
2622,-35.7323693,149.6477753
2622,-35.4648244,149.6932085
2622,-35.1763361,149.7004174
2622,-35.4348268,149.8028582
2622,-35.457157,149.96345
2622,-35.0094695,150.1309461
2622,-35.3938735,149.9938864
2622,-35.0636897,150.1215599
2622,-35.1658269,150.0788443
2622,-35.3545293,149.8721054
2622,-35.2406938,150.248136
2622,-35.514938,149.6618545
2622,-35.52059,149.7487272
2622,-35.5707077,149.5537951
2622,-35.76792,149.5696578
2622,-35.494409,149.7700035
2622,-35.6922,149.593
2622,-35.6921848,149.5934064
2622,-35.9039523,149.5753998
2622,-35.6672397,149.4339555
2622,-35.765,149.604
2622,-35.6169627,149.6085339
2622,-35.7167903,149.638434
2622,-35.3144823,149.7602664
2622,-35.571111,149.738889
2622,-35.2656133,149.6934634
2622,-35.2982332,149.8871815
2622,-35.7272813,149.8738582
2622,-35.5398536,149.9242105
2622,-35.4,149.939
2622,-35.2734625,149.6182597
2622,-35.548049,150.0036024
2622,-35.7544033,149.8248329
2622,-35.1378937,150.1127964
2622,-35.4705584,149.9269769
2622,-35.1026944,149.9146958
2622,-35.5206,149.749
2622,-35.4290049,149.5671809
2622,-34.9324,150.195
2622,-35.5662402,149.8490084
2622,-35.0898866,150.2418334
2622,-35.9096882,149.5921753
2622,-35.0710113,150.2289856
2622,-35.1154089,150.2669845
2622,-34.8356,150.102
2622,-35.2653172,149.9396434
2622,-34.9272037,150.110089
2622,-35.3276234,149.6938475
2622,-35.2965005,150.0335348
2622,-35.7680123,149.6657607
2623,-35.576588,149.4490642
2624,-36.3861,148.393
2624,-36.3861,148.393
2624,-36.4317,148.329
2624,-36.3854,148.381
2624,-36.4116,148.4
2624,-36.3861,148.393
2624,-36.4030689,148.4002165
2624,-36.3927,148.427
2624,-36.3861,148.393
2625,-36.5012959,148.310377
2625,-36.499567,148.2975552
2626,-35.9420387,149.2009455
2626,-35.8485708,149.1249856
2626,-35.8698453,149.1651801
2627,-36.4428,148.442
2627,-36.4428,148.442
2627,-36.4516752,148.5085789
2627,-36.4428,148.442
2627,-36.3948285,148.650575
2627,-36.5551283,148.5018997
2627,-36.2078212,148.5509646
2627,-36.6049376,148.4879798
2627,-36.6049,148.488
2627,-36.4428,148.442
2627,-36.4428,148.442
2627,-36.4172451,148.6248294
2627,-36.3395074,148.6479243
2627,-36.4559,148.264
2627,-35.8666,148.497
2627,-36.4559,148.264
2627,-35.8666,148.497
2627,-36.5013,148.31
2627,-36.4758389,148.600815
2627,-36.4428,148.442
2627,-36.6781186,148.2083234
2627,-36.3464,148.551
2628,-36.3637577,148.7205543
2628,-36.3637577,148.7205543
2628,-36.5409379,148.7248458
2628,-36.3794171,148.8435338
2628,-36.1063,148.651
2628,-36.8303511,148.5823404
2628,-36.2907299,148.8182233
2628,-36.5,148.833333
2628,-36.1372023,148.6286836
2628,-36.3637577,148.7205543
2628,-36.3637577,148.7205543
2628,-36.1372,148.629
2628,-36.152,148.522
2628,-36.6538363,148.8354042
2628,-36.597435,148.6905186
2628,-36.267259,148.7336827
2628,-36.152,148.522
2629,-35.996111,148.773889
2629,-36.0181809,148.7076161
2629,-35.996111,148.773889
2629,-35.9551,148.502
2629,-35.9369661,148.3846303
2629,-35.996111,148.773889
2629,-35.8727,148.489
2629,-35.6618738,148.5805375
2629,-35.996111,148.773889
2629,-36.0266798,148.7141175
2629,-35.942299,148.6271173
2629,-35.7142851,148.6653679
2629,-35.996111,148.773889
2629,-35.8193551,148.8067708
2630,-36.3869829,148.9919357
2630,-36.0703511,149.5380129
2630,-36.0235451,149.144621
2630,-36.1774619,149.1099161
2630,-36.4785809,148.9221015
2630,-36.181606,148.7656021
2630,-36.6983782,149.0068046
2630,-36.162339,149.1386343
2630,-36.2624766,149.2944651
2630,-36.0583999,149.1996429
2630,-36.2372114,149.0116509
2630,-36.2268655,149.1297882
2630,-36.2175471,149.1298483
2630,-36.315,149.196
2630,-36.1570332,149.4755069
2630,-36.2237106,149.0743389
2630,-36.2947221,149.2321401
2630,-36.1298839,148.9317347
2630,-36.1540878,148.8367421
2630,-36.1940417,149.2621456
2630,-36.5922773,148.9442351
2630,-35.9348911,149.3263436
2630,-36.6880941,148.8048025
2630,-35.6619,148.581
2630,-36.582283,148.9551901
2630,-36.2536121,149.1798974
2630,-36.2293677,148.8593901
2630,-36.09962,149.0288595
2630,-36.4432515,149.117658
2630,-36.1601,148.635
2630,-36.1708746,149.3534061
2630,-36.021931,149.4066205
2630,-36.2495262,149.0611322
2630,-36.2315134,149.1529768
2630,-36.1822341,148.9045108
2630,-36.3175496,149.1526717
2630,-36.1352956,149.2914811
2630,-36.020079,148.9829753
2630,-36.5400924,149.1246268
2630,-36.3170648,149.1332387
2630,-36.3030981,149.4925008
2630,-36.1534652,148.9668483
2631,-36.7333954,149.2942456
2631,-36.5504,149.334
2631,-36.607201,149.1558438
2631,-36.7533193,149.3783836
2631,-36.6791968,149.340106
2631,-36.5221824,149.4094976
2631,-36.6128412,149.2711428
2631,-36.5504,149.334
2631,-36.7068,149.229
2631,-36.4006471,149.4256824
2631,-36.6526387,149.2034991
2631,-36.5122976,149.2843266
2631,-36.6039261,149.3077603
2631,-36.474802,149.376415
2632,-36.7989059,149.3596972
2632,-36.911523,149.2423244
2632,-37.1530147,149.2127611
2632,-36.8014229,149.2111433
2632,-36.9251654,149.1421393
2632,-36.8414908,149.4208182
2632,-36.9397869,149.2913031
2632,-37.0925144,149.0594093
2632,-36.7403597,149.1501027
2632,-36.9310047,149.2180418
2632,-36.844201,149.0203703
2632,-36.9919474,149.083671
2632,-36.8374001,149.5199416
2632,-37.2029,149.418
2632,-37.0375613,149.3358914
2632,-36.8285247,149.1173663
2632,-36.9582487,148.9824831
2632,-37.1632048,149.3118759
2632,-36.942467,149.2747002
2633,-36.9121726,148.7598984
2633,-37.0455241,148.9367503
2633,-36.9026101,148.930778
2640,-36.0737293,146.9135418
2640,-35.9951956,146.7615688
2640,-36.075,146.93
2640,-35.968169,146.9970895
2640,-36.054,146.915
2640,-36.05,146.933
2640,-35.8883544,146.767232
2640,-36.06,146.93
2640,-35.9740206,147.820783
2640,-36.093,146.915
2640,-36.06,146.84
2640,-35.968169,146.9970895
2640,-36.0170734,147.3447048
2640,-36.05,146.983333
2640,-36.073,146.89
2640,-36.0321493,147.037219
2640,-35.9774387,147.2497502
2641,-36.0257431,146.8929691
2641,-36.05,146.933
2641,-36.0257431,146.8929691
2641,-36.033,146.95
2642,-35.3920144,146.5178704
2642,-35.7736725,146.6531388
2642,-35.837683,146.8051152
2642,-36.3456863,148.248158
2642,-35.8589303,146.9545679
2642,-35.9099447,146.9077228
2642,-36.0586789,148.0799017
2642,-36.2526633,148.042255
2642,-36.0425108,148.2359598
2642,-36.1492488,148.3417824
2642,-35.9541056,146.877734
2642,-35.938074,147.6541763
2642,-36.22,148.126944
2642,-36.4440005,148.1080325
2642,-35.6014276,146.6229825
2642,-35.9754374,148.0843345
2642,-35.6942841,146.741558
2642,-36.016667,147.966667
2642,-35.3845,146.927
2642,-35.3920822,147.0608114
2643,-35.9580119,146.6289429
2644,-35.9359507,147.1370994
2644,-35.7330514,147.7274615
2644,-35.7193532,147.3240683
2644,-35.816667,147.666667
2644,-35.6385344,147.5086986
2644,-35.7866818,147.1594667
2644,-35.876944,147.180556
2644,-35.7482518,147.5734485
2644,-35.8659899,147.3120846
2644,-35.7239,147.644
2645,-35.3257024,146.2700603
2645,-35.2736,146.415
2645,-35.3217553,146.2702309
2645,-35.1629549,146.500836
2646,-35.8435266,146.51786
2646,-35.8390497,146.1173386
2646,-35.861308,146.368196
2646,-35.696758,146.2869114
2646,-36.0240819,146.2206437
2646,-35.750773,146.346409
2646,-35.983333,146.383333
2646,-35.6028256,146.3310287
2646,-35.7622364,146.5563915
2646,-35.9094403,146.4376943
2646,-35.8309069,146.3537506
2646,-35.9105,146.189
2646,-35.9986622,146.3910718
2646,-35.555745,146.1878329
2646,-35.9190748,146.3125355
2646,-35.8141297,146.1340034
2646,-35.8950676,146.2759946
2646,-35.668879,146.1393353
2646,-35.8259371,145.9724089
2647,-35.9286597,146.0472969
2648,-33.2963,141.802
2648,-33.7526,141.725
2648,-34.143333,142.12
2648,-34.009287,141.113526
2648,-34.1,141.966667
2648,-33.8329,142.025
2648,-33.0289,142.653
2648,-34.138611,142.162778
2648,-34.022947,141.8892644
2648,-33.0560378,143.2076486
2648,-33.782,142.162
2648,-33.6704,141.223
2648,-34.022947,141.8892644
2648,-33.383333,142.566667
2648,-34.0493,141.099
2648,-34.0562651,141.2531944
2648,-32.9803593,141.6232997
2648,-33.9563004,141.9763143
2649,-35.600278,148.093056
2649,-35.7694781,148.2715483
2650,-35.15251,147.5301587
2650,-35.127128,147.332078
2650,-35.116327,147.0534162
2650,-34.6970013,147.210594
2650,-35.3065751,147.3588319
2650,-35.075,147.416667
2650,-35.2443107,147.5199145
2650,-35.074014,147.365425
2650,-35.1691416,147.6545305
2650,-35.154128,147.351078
2650,-34.9953787,147.4480263
2650,-35.0124017,146.9757992
2650,-35.413889,147.346944
2650,-35.5843158,147.6828707
2650,-35.069753,147.389575
2650,-35.088611,147.128889
2650,-35.5761517,147.2543371
2650,-34.9269,147.382
2650,-35.0208889,147.067398
2650,-35.016667,147.066667
2650,-35.0233,147.343
2650,-35.0261247,147.374374
2650,-35.1212,147.385467
2650,-35.0754836,147.3508627
2650,-35.0519838,147.2317576
2650,-35.065,147.468
2650,-35.065,147.468
2650,-34.9862,146.81
2650,-35.2298085,147.3383482
2650,-35.136128,147.332078
2650,-35.0712235,147.3384415
2650,-35.2291668,147.387092
2650,-35.0160858,147.4804053
2650,-35.0431538,147.3552999
2650,-35.135,147.376
2650,-35.451002,147.5868988
2650,-35.166,147.381
2650,-35.1509869,147.3213992
2650,-35.2559691,147.3324395
2650,-35.114067,147.315267
2650,-35.136128,147.352078
2650,-35.095689,147.377781
2650,-35.3850397,147.841361
2650,-35.1016576,147.5430146
2650,-35.4609395,147.3913171
2650,-35.1996085,147.3461174
2650,-35.1243975,147.2903334
2650,-35.168617,147.334258
2650,-35.157222,147.362222
2650,-34.9520364,147.2053037
2650,-35.145128,147.352078
2650,-35.126128,147.357078
2650,-35.1081689,147.3598323
2650,-35.1082,147.36
2650,-35.0957,147.378
2650,-35.1081689,147.3598323
2650,-34.9769769,147.4712116
2650,-35.0517968,147.7234588
2650,-35.5306,147.432
2650,-35.5590178,147.9117116
2650,-35.103872,147.2204698
2650,-34.9092601,147.3913317
2651,-35.1526817,147.4740404
2651,-35.1494,147.468
2652,-34.0428037,146.0340729
2652,-35.0936705,146.6398128
2652,-34.5848,146.954
2652,-34.9862041,146.8096816
2652,-33.9769925,145.7076296
2652,-34.734359,146.7784232
2652,-35.1267,147.428111
2652,-35.5368944,147.7211421
2652,-35.2032722,147.5299237
2652,-34.5205,146.684
2652,-35.413985,147.2359909
2652,-34.8333,147.3667
2652,-34.7722398,146.9193406
2652,-33.8161555,145.6238463
2652,-34.6857717,147.3516735
2652,-35.4115,147.842
2652,-34.8196482,147.5215688
2652,-35.674722,147.863889
2652,-34.11072,145.850498
2652,-35.283333,147.716667
2652,-35.1885222,147.2444739
2653,-35.8188173,148.0407435
2653,-35.7097092,148.0093244
2653,-35.7498036,147.9222919
2653,-35.8083349,147.9357863
2653,-35.8585359,148.1643779
2653,-35.8515602,147.8363936
2653,-35.843435,148.1672249
2653,-35.6589227,147.9528342
2653,-35.7694861,148.0057003
2653,-35.559,147.912
2653,-35.6627892,148.0279027
2655,51.8270733,-2.1062565
2655,-35.260985,146.9279568
2655,-35.279554,147.1464245
2655,-35.2689758,147.1217548
2655,-35.2550872,147.0030727
2656,-35.1483516,146.9425533
2656,-35.3023,146.585
2656,-35.1235563,146.744768
2656,-35.2224975,146.717338
2656,-35.2290617,146.9016222
2656,-35.3542457,146.7220006
2656,-35.432569,146.5920906
2656,-35.4632532,146.6822613
2658,-35.469354,146.999321
2658,-35.52,147.035
2658,-35.4970076,146.9518917
2658,-35.4828845,146.8040614
2658,-35.544746,146.8799618
2659,-35.5979503,146.8099817
2659,-35.7595533,146.9021104
2660,-35.6696233,147.0787735
2660,-35.6737591,147.0386273
2660,-35.6507562,147.1289701
2661,-35.1571982,147.2931571
2663,-35.1664438,145.8101313
2663,-34.952316,147.858836
2663,-34.5847843,146.9537969
2663,-34.7157206,147.5338154
2663,-34.9612623,147.8009184
2663,-34.8651781,147.5805276
2663,-34.8651781,147.5805276
2663,-34.8123405,147.6258437
2663,-34.901956,147.6945633
2665,-34.35,146.9
2665,-34.4025941,147.2624528
2665,-34.2850697,146.569706
2665,-34.3074281,146.9849482
2665,-34.4884589,147.2412827
2665,-34.0965344,146.2912668
2665,-34.4151859,146.745913
2665,-34.3101715,147.0955059
2665,-34.3272587,146.7113742
2665,-34.5088443,146.6884793
2665,-34.3714052,147.3217523
2665,-34.5013459,147.1644103
2665,-34.492456,147.0474299
2666,-34.52279,147.6867892
2666,-34.6078771,147.7654549
2666,-34.3539092,147.4878316
2666,-34.3523653,147.7126362
2666,-34.7601169,147.6853509
2666,-34.44133,147.4051189
2666,-34.1997072,147.6747221
2666,-34.3822949,147.6175882
2666,-34.3665886,147.4167735
2666,-34.3714,147.322
2666,-34.2436366,147.4358763
2666,-34.5723967,147.5044542
2666,-34.465101,147.7435137
2666,-34.4450316,147.5360981
2666,-34.2917756,147.5555951
2668,-34.0966466,147.4174803
2669,-33.495973,146.803389
2669,-33.8491368,146.4206323
2669,-33.7175954,147.1741355
2669,-33.6354,146.545
2669,-33.6447782,146.5486991
2669,-33.7448549,146.0103329
2669,-33.5827196,146.3310287
2669,-33.8385,146.843
2669,-33.8461259,146.2534661
2669,-34.0032692,146.8869926
2669,-33.4213674,146.7264972
2669,-33.6415417,146.9747274
2669,-33.8684938,146.6166719
2669,-33.538752,146.826606
2669,-33.3574,146.68
2671,-34.0288438,147.1369084
2671,-33.7821988,147.5233544
2671,-33.516287,147.2531879
2671,-33.6045093,147.4401006
2671,-33.8384729,146.842707
2671,-33.9167698,147.2043777
2671,-33.9268588,147.2365141
2672,-33.38527,146.581782
2672,-33.2622457,146.4341952
2672,-33.2985866,146.3724762
2672,-33.2066985,146.3711162
2672,-33.4352826,146.4721441
2675,-33.485278,145.532778
2675,-33.4585216,145.9940049
2675,-33.5980992,145.9586571
2675,-33.0344259,145.1846407
2675,-33.3473758,145.8346369
2675,-33.7497,145.917
2678,-35.0612323,147.3581255
2678,-35.0612323,147.3581255
2678,-35.0584,147.354
2680,-34.2491286,146.1048314
2680,-34.5593694,145.8730295
2680,-34.275,146.15
2680,-34.2800883,146.0455313
2680,-34.2832,146.059
2680,-34.2983966,146.0868901
2680,-34.333333,146.033333
2680,-34.4253991,146.1168336
2680,-34.2177071,146.0222113
2680,-34.1864053,146.0452584
2680,-34.2631073,145.9835473
2680,-34.1775431,145.9364879
2680,-34.2936703,145.8015973
2680,-34.3357655,146.1583391
2680,-34.4170121,145.9891228
2680,-34.3,146.083333
2681,-34.1675583,146.1037645
2681,-34.2451524,146.2026955
2700,-34.948803,146.5993622
2700,-35.1664,145.81
2700,-34.4407551,146.580394
2700,-34.8672841,146.4114539
2700,-34.6755477,146.4395707
2700,-34.6366901,146.2871579
2700,-35.0666667,146.7
2700,-34.754814,146.507751
2700,-35.012403,146.735673
2700,-34.9365564,146.3057095
2700,-34.7379824,146.557684
2700,-34.68342,146.5266199
2700,-34.90435,146.6236837
2700,-34.7874,146.368
2700,-35.047201,146.198629
2701,-34.697,147.211
2701,-34.8195243,147.2005423
2701,-34.6111343,147.0433806
2701,-34.6484537,147.2553956
2701,-34.8759428,147.2206664
2702,-34.7932199,147.0336982
2703,-34.6034853,146.4096741
2705,-34.3737567,146.4350699
2705,-34.4405485,146.2264362
2705,-34.566667,146.45
2705,-34.5677558,146.3079628
2705,-34.566667,146.4
2705,-34.6,146.433333
2705,-34.389773,146.2838546
2705,-34.5175,146.235556
2705,-34.53185,146.331813
2705,-34.5180834,146.1822492
2706,-34.6280192,145.8690603
2707,-34.9181528,145.6571909
2707,-34.8053864,145.882762
2708,-36.0737,146.914
2708,-35.3861,143.744
2710,-35.1550596,144.3826416
2710,-35.9804575,144.7306816
2710,-35.5069296,145.1366979
2710,-34.9450834,144.7563681
2710,-35.526457,144.665465
2710,-35.7384059,145.0806053
2710,-35.6507019,144.4362992
2710,-35.4908276,144.6423806
2710,-35.3060245,145.17386
2710,-35.2947801,145.4791841
2710,-35.6646946,145.0432999
2710,-35.5282408,144.9565781
2710,-35.5255,144.981
2710,-35.757605,144.8984089
2710,-35.3431724,145.3493257
2710,-35.6488911,144.8559238
2710,-35.4711,144.393
2710,-35.4485398,145.1848463
2710,-35.816667,144.9
2710,-35.5000747,145.3513362
2710,-35.936845,144.8991211
2710,-35.247342,144.9611836
2710,-35.1233564,145.4453385
2710,-35.3900039,144.7542534
2710,-35.408837,144.8724343
2710,-34.9831556,145.2816833
2710,-35.4012945,144.9807567
2710,-35.4689681,144.3887437
2710,-35.413065,145.0496821
2710,-35.2950052,144.9057903
2710,-35.6050463,145.1682841
2710,-34.9696074,145.1076828
2710,-35.5289038,144.4586477
2711,-33.8786708,144.8775408
2711,-34.4425382,145.426742
2711,-33.5049312,143.9680398
2711,-34.0303966,144.4595274
2711,-33.6696735,145.2706603
2711,-34.500507,144.8451177
2711,-34.5206191,144.8409797
2711,-34.7743166,143.9836534
2711,-34.4793669,144.3007209
2711,-34.1972261,145.1822816
2711,-34.196684,144.1050964
2711,-34.5092885,143.8100583
2711,-34.7395134,143.7165278
2712,-35.6658838,145.8064607
2712,-35.9436241,145.9217479
2713,-35.6179566,145.3340505
2713,-35.641995,145.5706233
2713,-35.4633122,145.5752889
2713,-35.547366,145.4438947
2713,-35.5967,145.387
2714,-35.7742487,145.2868562
2714,-35.7066638,145.4049297
2714,-35.8103782,145.5727903
2714,-35.6604843,145.2245615
2715,-33.5283494,143.3042784
2715,-34.6394376,143.5629137
2715,-33.7469814,143.6846492
2715,-34.9362,143.467
2715,-33.7600797,143.0969442
2715,-34.4081113,143.6126174
2715,-33.731,143.218
2716,-35.2947801,145.4791841
2716,-34.8195638,145.4363089
2716,-34.9435,145.791
2716,-35.3523724,145.7376964
2716,-34.9068595,145.5256548
2716,-35.4724,145.747
2717,-34.0975,142.052
2717,-34.0943674,142.0400808
2720,-35.3215297,148.4367764
2720,-35.5031508,148.2584179
2720,-35.5230523,148.383775
2720,-35.2628886,148.2462596
2720,-35.2752218,148.3257065
2720,-35.6587745,148.2338797
2720,-35.10452,148.4871109
2720,-35.421,148.28
2720,-35.3093578,148.1213252
2720,-35.420992,148.1771902
2720,-35.254692,148.189648
2720,-35.381233,148.4319955
2720,-35.3715596,148.2548073
2720,-35.2169273,148.2316589
2720,-35.3094066,148.2737413
2720,-35.3245408,148.2850854
2720,-35.421,148.28
2720,-35.2082691,148.1576164
2720,-35.2963382,148.2836604
2720,-35.705564,148.3972304
2720,-35.1584875,148.3723258
2720,-35.5821883,148.3035728
